"area_name";"year";"month";"period";"month_object";"month_name";"index_p";"standard_deviation";"confidence_width";"base_volume";"calc_volume";"n_points";"standard_error"
"Kristiansand kommune";2018;5;"month";2018-05-01;"Mai";-1,86;3,33768567314989;1,65979203671479;7418931;7281154;29;0,6
"Kristiansand kommune";2018;6;"month";2018-06-01;"Juni";0,21;2,29169473747088;1,13963298174979;7846997;7863754;28;0,4
"Kristiansand kommune";2018;7;"month";2018-07-01;"Juli";2,03;1,98298387533737;1,09813986738261;6976847;7118740;25;0,4
"Kristiansand kommune";2018;8;"month";2018-08-01;"August";0;1,83016851215697;1,05670783853305;5445595;5445500;23;0,4
"Kristiansand kommune";2018;9;"month";2018-09-01;"September";-1,24;2,53673733101167;1,5329350271389;4882629;4821947;21;0,6
"Kristiansand kommune";2018;10;"month";2018-10-01;"Oktober";1,38;1,81713724378402;1,00629706409765;5544297;5620643;23;0,4
"Kristiansand kommune";2018;11;"month";2018-11-01;"November";-0,89;2,3655892502124;1,26053353308658;6358948;6302209;23;0,5
"Kristiansand kommune";2018;12;"month";2018-12-01;"Desember";-1,76;1,80599252288447;1,0001253233776;6195264;6086265;23;0,4
"Kristiansand kommune";2019;1;"month";2019-01-01;"Januar";0,34;2,34382033848318;1,20508121962768;5417871;5436266;26;0,5
"Kristiansand kommune";2019;2;"month";2019-02-01;"Februar";3,21;2,35957287911444;1,25732763522592;4819126;4973874;24;0,5
"Kristiansand kommune";2019;3;"month";2019-03-01;"Mars";8,18;4,86780874444323;2,94158738413572;3209416;3471860;21;1,1
"Kristiansand kommune";2019;4;"month";2019-04-01;"April";-4,18;4,11985379768954;2,48960273338622;3487031;3341295;21;0,9
"Kristiansand kommune";2019;5;"month";2019-05-01;"Mai";3,84;3,72938966248288;2,15328548333792;4463102;4634517;24;0,8
"Kristiansand kommune";2019;6;"month";2019-06-01;"Juni";-3,04;2,5453780722971;1,53815657483915;4700363;4557254;22;0,5
"Kristiansand kommune";2019;7;"month";2019-07-01;"Juli";1,93;2,37947211886595;1,4379006105671;4305495;4388667;22;0,5
"Kristiansand kommune";2019;8;"month";2019-08-01;"August";0,21;1,93530558104915;1,16949345804932;4402504;4411571;22;0,4
"Kristiansand kommune";2019;9;"month";2019-09-01;"September";0,46;2,6093203343496;1,7529652528525;3714649;3731617;18;0,6
"Kristiansand kommune";2019;10;"month";2019-10-01;"Oktober";1,73;1,56510660405505;0,994421293657585;4138453;4210102;22;0,3
"Kristiansand kommune";2019;11;"month";2019-11-01;"November";0,22;1,36756803349166;0,826413091693168;4116433;4125387;22;0,3
"Kristiansand kommune";2019;12;"month";2019-12-01;"Desember";0,66;1,52959358708628;0,924324153812364;4190089;4217704;22;0,3
"Kristiansand og omegn";2020;1;"month";2020-01-01;"Januar";3,96;2,58151132589787;1,32729064852681;4050415;4210867;17;0,6
"Kristiansand og omegn";2020;2;"month";2020-02-01;"Februar";3,72;2,26952107168473;1,0938741416246;4719752;4895190;19;0,5
"Kristiansand og omegn";2020;3;"month";2020-03-01;"Mars";-20,23;2,94513412847117;1,41950921141227;5560286;4435614;19;0,7
"Kristiansand og omegn";2020;4;"month";2020-04-01;"April";-18,31;6,17083114441558;2,97424540596891;5415561;4424173;19;1,4
"Kristiansand og omegn";2020;5;"month";2020-05-01;"Mai";-7,86;5,90445987763793;2,84585856504675;5910756;5446101;19;1,4
"Kristiansand og omegn";2020;6;"month";2020-06-01;"Juni";2,44;5,19102598553528;2,66897928269373;5387786;5519250;17;1,3
"Kristiansand og omegn";2020;7;"month";2020-07-01;"Juli";6,46;3,64953483118523;1,87641766445485;5472563;5825950;17;0,9
"Kristiansand og omegn";2020;8;"month";2020-08-01;"August";0,16;4,22716037625667;2,1734053153058;5567674;5576816;17;1
"Kristiansand og omegn";2020;9;"month";2020-09-01;"September";4,42;2,78359493890984;1,38424919704374;5195638;5425102;18;0,7
"Kristiansand og omegn";2020;10;"month";2020-10-01;"Oktober";1,51;2,90935008822049;1,40226185609954;5512249;5595747;19;0,7
"Kristiansand og omegn";2020;11;"month";2020-11-01;"November";-2,94;3,91315936679398;1,88608244126788;5192366;5039756;19;0,9
"Kristiansand og omegn";2020;12;"month";2020-12-01;"Desember";1,85;4,16036173805992;2,21690028398804;3953612;4026834;16;1
"Kristiansand og omegn";2021;1;"month";2021-01-01;"Januar";-8,62;7,39148555147061;3,93864462992345;3634833;3321506;16;1,8
"Kristiansand og omegn";2021;2;"month";2021-02-01;"Februar";-7,35;5,11288116472321;2,46432983816205;4517396;4185485;19;1,2
"Kristiansand og omegn";2021;3;"month";2021-03-01;"Mars";19,57;5,82241024617142;2,99360711460065;3143946;3759075;17;1,4
"Kristiansand og omegn";2021;4;"month";2021-04-01;"April";23,11;14,4394795823696;6,95960638159903;3999461;4923658;19;3,3
